date,open,high,low,close,volume
2023-06-20,159.3736320000,160.6342144000,156.3122176000,156.6813881600,17868934
2023-06-21,156.6633798400,157.4737542400,154.1512192000,154.3313024000,13948450
2023-06-26,152.6205120000,152.9716742400,148.5686400000,150.0633305600,21934031
2023-06-27,151.2517910400,153.3984480000,149.4368064000,153.0483494400,20067906
2023-06-28,152.2283817600,155.3332032000,151.4452665600,153.5550710400,11942640
2023-06-29,152.9377920000,153.3984480000,150.4226102400,150.9201187200,11772352
2023-06-30,151.7400864000,152.1086112000,149.9895936000,150.6990038400,10337054
2023-07-03,150.4226102400,154.3105468800,150.0356592000,154.1907763200,17337306
2023-07-04,153.8591040000,155.2410720000,152.5232016000,154.9831046400,12595742
2023-07-05,154.3381862400,154.4118912000,152.0164800000,152.3665785600,11541608
2023-07-06,152.2928736000,153.6840547200,150.9569712000,151.3715616000,10144977
2023-07-07,151.2702172800,152.0164800000,150.4686758400,150.7819219200,7896985
2023-07-10,151.9980537600,153.3984480000,151.2886435200,151.6479552000,9671525
2023-07-11,152.4310704000,152.7166771200,150.9846105600,152.1454636800,7020562
2023-07-12,152.2007424000,153.5458579200,152.0164800000,152.4402835200,11884029
2023-07-13,154.6698585600,159.3869760000,153.5366448000,159.0645168000,32351360
2023-07-14,159.9397632000,160.6123209600,157.3508764800,158.4564508800,15072288
2023-07-17,157.0836960000,157.5259257600,154.9278259200,156.3097939200,9325675
2023-07-18,156.3466464000,156.8349417600,154.7804160000,155.1489408000,8195902
2023-07-19,154.6145798400,155.4806131200,153.6840547200,155.0752358400,7685551
2023-07-20,155.7017280000,157.8023193600,154.8541209600,155.2963507200,12750198
2023-07-21,156.5124825600,160.3082880000,154.6698585600,157.7931062400,19538688
2023-07-24,155.8214985600,156.6230400000,154.6882848000,156.0334003200,13171639
2023-07-25,162.1509120000,166.4534390400,161.3862230400,165.3755040000,44063194
2023-07-26,165.3755040000,166.4626521600,162.9340272000,163.8092736000,17402543
2023-07-27,164.8872086400,166.6192752000,162.9340272000,164.4173395200,18798706
2023-07-28,163.3486176000,167.8261939200,162.7313385600,166.9233081600,31969316
2023-07-31,171.9168192000,173.7318038400,166.7390457600,166.7574720000,31559353
2023-08-01,167.3931772800,169.6596048000,164.4541920000,165.7256025600,19571803
2023-08-02,164.9148480000,166.7482588800,163.2564864000,163.9751097600,15508019
2023-08-03,163.1090764800,165.7993075200,161.3493705600,164.5463232000,15264598
2023-08-04,167.1167836800,168.1394400000,164.6384544000,165.1728153600,14347761
2023-08-07,164.2699296000,165.1728153600,162.5194368000,163.3578307200,15692962
2023-08-08,162.3167481600,164.0488147200,161.3954361600,162.9616665600,11614322
2023-08-09,163.4960275200,163.8829785600,162.2430432000,163.2380601600,8679551
2023-08-10,162.9616665600,163.0722240000,160.9163539200,162.4365187200,10423785
2023-08-11,163.4960275200,163.5789456000,158.7144182400,158.7973363200,14888627
2023-08-14,156.6230400000,156.9270729600,152.9377920000,155.3516294400,21094514
2023-08-15,155.3424163200,155.6095968000,152.6521852800,153.3984480000,16814467
2023-08-16,153.1957593600,154.2276288000,152.2007424000,153.5827104000,11627666
2023-08-17,152.8456608000,155.3424163200,151.5558240000,155.1857932800,16693182
2023-08-18,155.1673670400,155.4069081600,150.6345120000,150.6621513600,27947953
2023-08-21,149.4183801600,151.4268403200,148.6813305600,149.2249046400,16450664
2023-08-22,149.8237574400,150.6345120000,147.8521497600,149.3907408000,15692086
2023-08-23,149.2986096000,149.3815276800,147.4099200000,147.4191331200,14683900
2023-08-24,147.4836249600,150.6345120000,146.6820835200,149.4920851200,17589545
2023-08-25,148.3496582400,149.9619542400,147.9166416000,148.8379536000,11630171
2023-08-28,154.7896291200,155.6925148800,144.6551971200,145.0974268800,54577070
2023-08-29,143.7246720000,147.5020512000,143.1073929600,146.8571328000,23873176
2023-08-30,146.8571328000,147.5204774400,145.1987712000,145.4014598400,22598663
2023-08-31,145.4014598400,145.4106729600,143.5680489600,143.6417539200,22001837
2023-09-01,144.6459840000,147.3730675200,144.6459840000,147.1703788800,23238672
2023-09-04,148.8840192000,154.7804160000,148.8840192000,154.7159241600,46496459
2023-09-05,154.5961536000,154.9923177600,152.2375948800,152.6798246400,19055024
2023-09-06,152.0717587200,153.3523824000,151.0951680000,152.6521852800,13049265
2023-09-07,152.0164800000,152.1731030400,150.0817248000,150.2659872000,11886106
2023-09-08,149.4920851200,149.8974624000,147.8705760000,149.1788390400,10497211
2023-09-11,148.3312320000,152.3020867200,147.5481168000,151.4176272000,16068274
2023-09-12,150.5423808000,151.1504467200,149.8145443200,150.1554297600,8942828
2023-09-13,151.0951680000,152.3757916800,149.6671344000,150.7727088000,13114721
2023-09-14,150.7727088000,151.3070697600,148.3588713600,149.2525440000,13047323
2023-09-15,149.3170358400,150.2107084800,146.7650016000,147.1427395200,17755546
2023-09-18,146.4886080000,150.1830691200,145.5765091200,149.9895936000,16298317
2023-09-19,149.2617571200,149.4368064000,146.9492640000,148.2483139200,11367416
2023-09-20,147.5941824000,148.3312320000,147.1335264000,147.2625100800,8712360
2023-09-21,146.4886080000,146.9492640000,145.1250662400,145.2540499200,12945475
2023-09-22,144.6459840000,147.6955267200,144.3695904000,147.3362150400,15431992
2023-09-25,147.1888051200,147.2993625600,146.1200832000,146.3964768000,10536495
2023-09-26,146.3780505600,146.9216246400,144.3235248000,144.3235248000,12501574
2023-09-27,144.3327379200,146.1661488000,143.7246720000,144.2682460800,13281201
2023-09-28,144.2682460800,144.9960825600,143.4298521600,143.8168032000,12385723
2023-10-09,143.8075900800,143.8075900800,139.8551616000,142.1308022400,15357335
2023-10-10,143.2548028800,144.2590329600,141.0160147200,141.3384739200,12717530
2023-10-11,142.4071958400,143.0152617600,141.2924083200,141.6056544000,9912197
2023-10-12,143.0336880000,143.7246720000,142.0755235200,143.4759177600,13797215
2023-10-13,142.3427040000,142.3427040000,140.0486371200,141.5411625600,14293386
2023-10-16,141.0344409600,141.3292608000,137.9296195200,138.3257836800,15236613
2023-10-17,138.3257836800,139.3392268800,136.8701107200,138.5745379200,10720176
2023-10-18,138.1783737600,139.4129318400,137.4413241600,137.4966028800,10110520
2023-10-19,136.3541760000,136.3541760000,132.6320755200,132.8992560000,21738492
2023-10-20,131.7476160000,134.4470601600,131.3514518400,132.3925344000,13316438
